prix	livraison	etat	retour	memoire	console	manette	cable	nbjeu	edition
379.99	9.3	Neuf	Oui	0	Switch OLED	NaN	oui	0.0	non
169.0	0.0	Neuf	Non	0	Nintendo Mini	oui	oui	1.0	non
170.0	4.55	Occasion	Oui	0	NES	NaN	oui	0.0	oui
699.0	0.0	Neuf	Non	0	PS2 slim	NaN	oui	0.0	non
103.25	6.0	Occasion	Oui	0	Game Boy	NaN	oui	0.0	non
250.0	19.9	Occasion	Oui	0	Xbox	oui	oui	0.0	non
99.9	3.95	Reconditionné par le vendeur	Non	0	SNES	NaN	oui	3.0	oui
1604.18	4.41	Occasion	Oui	0	Game Boy	NaN	oui	0.0	non
119.99	0.0	Occasion	Non	0	SNES	NaN	oui	0.0	non
119.99	0.0	Neuf	Non	0	SNES	NaN	oui	0.0	non
29.99	5.5	Pour pièces détachées/ne fonctionne pas	Non	NaN	PS3 slim	oui	oui	0.0	non
230.0	6.0	Occasion	Non	0	Switch	oui	oui	0.0	non
54.99	4.5	Pour pièces détachées/ne fonctionne pas	Oui	0	Dreamcast	non	non	0.0	non
60.0	0.0	Occasion	Non	0	Game Boy	NaN	oui	0.0	non
220.0	17.0	Occasion	Oui	0	Mega Drive	oui	oui	0.0	non
50.0	4.55	Occasion	Oui	0	Game Boy	NaN	oui	0.0	non
105.0	0.0	Occasion	Non	0	Wii U	NaN	oui	0.0	non
180.0	6.5	Occasion	Oui	0	NES	NaN	oui	0.0	non
299.45	16.0	Occasion	Oui	0	N64	NaN	oui	0.0	non
69.99	3.95	Occasion	Oui	0	GBA	NaN	oui	0.0	non
524.0	19.0	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
24.99	0.0	Pour pièces détachées/ne fonctionne pas	Oui	0	PSP	NaN	oui	0.0	non
299.9	10.0	Neuf	Non	0	Switch lite	NaN	oui	0.0	oui
10.99	4.5	Pour pièces détachées/ne fonctionne pas	Oui	0	PS2	oui	non	0.0	non
119.99	0.0	Occasion	Non	0	Mega Drive	NaN	oui	0.0	non
80.0	6.0	Occasion	Non	NaN	PS4 PRO	NaN	oui	0.0	oui
350.0	6.0	Occasion	Non	0	Switch	oui	oui	5.0	non
99.99	6.0	Occasion	Oui	0	3DS XL	NaN	oui	1.0	non
74.99	4.5	Occasion	Oui	500.0	PS3 ultra slim	oui	non	0.0	non
49.99	4.5	Occasion	Oui	12.0	PS3 ultra slim	oui	non	0.0	non
90.0	0.0	Occasion	Oui	NaN	Xbox 360	oui	oui	0.0	oui
295.0	10.0	Occasion	Non	0	N64	oui	oui	0.0	non
110.0	6.5	Occasion	Oui	0	GBA	NaN	oui	0.0	non
114.99	7.0	Occasion	Oui	0	2DSXL	NaN	oui	0.0	non
105.0	6.0	Occasion	Non	0	Wii U	NaN	oui	0.0	non
119.99	0.0	Neuf	Oui	0	SNES	NaN	oui	0.0	non
64.99	3.95	Occasion	Oui	0	SNES	oui	oui	0.0	non
80.0	10.0	Neuf	Oui	0	Neo-Geo AES	oui	oui	40.0	oui
67.99	3.95	Occasion	Oui	0	GBA	NaN	oui	0.0	non
24.99	3.95	Pour pièces détachées/ne fonctionne pas	Oui	0	PSP	NaN	oui	0.0	non
10.99	4.5	Pour pièces détachées/ne fonctionne pas	Oui	0	PS2	oui	non	0.0	non
74.99	4.5	Occasion	Oui	500.0	PS3 ultra slim	oui	non	0.0	non
402.35	19.9	Occasion	Oui	0	Mega Drive	NaN	oui	0.0	non
100.0	15.0	Occasion	Non	0	PSP	NaN	oui	0.0	non
244.46	14.9	Occasion	Oui	0	Game Boy	NaN	oui	0.0	non
351.93	19.9	Occasion	Oui	0	Game Boy	NaN	oui	0.0	non
119.99	0.0	Neuf	Oui	0	SNES	NaN	oui	0.0	non
209.0	12.0	Occasion	Oui	0	NGPC	oui	oui	0.0	non
178.0	19.0	Occasion	Oui	0	Dreamcast	oui	oui	0.0	non
477.23	13.98	Occasion	Oui	0	DSlite	NaN	oui	0.0	oui
115.0	6.5	Occasion	Oui	0	GBA	NaN	oui	0.0	non
83.0	13.5	Occasion	Oui	0	Mega Drive	NaN	oui	0.0	non
250.0	6.5	Neuf	Oui	0	Game Gear	NaN	oui	0.0	oui
80.0	10.0	Occasion	Non	0	DSi	oui	oui	18.0	non
209.0	13.5	Occasion	Oui	0	NES	oui	non	0.0	non
39.99	6.0	Occasion	Oui	0	Wii	NaN	oui	3.0	non
99.0	12.9	Occasion	Non	0	3DS XL	NaN	oui	0.0	non
33.99	14.0	Occasion	Non	0	Game cube	oui	oui	0.0	non
49.99	4.5	Occasion	Oui	0	PS2	oui	non	0.0	non
200.0	0.0	Occasion	Oui	60.0	Xbox 360	oui	oui	0.0	non
115.0	15.0	Occasion	Oui	0	Mega Drive	NaN	oui	0.0	non
320.0	0.0	Occasion	Non	0	DSi XL	oui	oui	0.0	oui
36.99	3.95	Pour pièces détachées/ne fonctionne pas	Oui	0	Game Boy	NaN	oui	0.0	non
10.99	4.5	Pour pièces détachées/ne fonctionne pas	Oui	0	PS2 slim	oui	non	0.0	non
159.32	16.9	Occasion	Oui	0	PS2 slim	NaN	oui	3.0	non
130.0	8.2	Occasion	Oui	0	NES	oui	oui	0.0	non
59.99	7.0	Occasion	Oui	0	Wii	oui	oui	2.0	non
18.99	4.5	Pour pièces détachées/ne fonctionne pas	Oui	NaN	PS3 slim	oui	non	0.0	non
349.99	20.0	Occasion	Non	2000.0	PS4 slim	NaN	oui	0.0	non
100.0	5.5	Occasion	Non	0	Wii U	NaN	oui	0.0	non
129.95	0.0	Occasion	Oui	0	Dreamcast	NaN	oui	0.0	non
549.9	15.98	Neuf	Oui	0	3DS XL	oui	oui	0.0	non
120.0	8.0	Occasion	Non	0	PS2	oui	oui	19.0	non
59.99	3.95	Pour pièces détachées/ne fonctionne pas	Oui	0	3DS XL	NaN	oui	0.0	non
94.99	5.15	Occasion	Oui	0	Wii U	oui	oui	0.0	non
109.99	9.99	Occasion	Oui	0	SNES	oui	oui	3.0	non
516.29	16.0	Occasion	Oui	0	32X	NaN	oui	0.0	non
300.0	23.5	Occasion	Non	0	SNES	NaN	oui	0.0	oui
199.0	17.0	Occasion	Oui	0	Mega Drive	oui	oui	0.0	non
148.19	4.91	Neuf	Oui	0	Nintendo Mini	NaN	oui	0.0	non
118.0	6.5	Occasion	Oui	0	Game Boy Color	NaN	oui	0.0	non
56.95	0.0	Occasion	Oui	0	PSP	NaN	oui	0.0	non
664.99	0.0	Neuf	Non	0	Xbox Series X	NaN	oui	0.0	non
59.95	0.0	Occasion	Oui	0	Master System	oui	non	0.0	non
157.0	17.0	Occasion	Oui	0	Saturn	oui	oui	0.0	non
115.0	15.0	Occasion	Oui	0	PS2 slim	NaN	oui	0.0	non
650.0	0.0	Occasion	Non	0	SNES	oui	oui	0.0	non
1528.22	4.22	Neuf	Oui	0	GBA SP	NaN	oui	0.0	non
80.0	4.9	Occasion	Oui	0	GBA	NaN	oui	0.0	non
60.0	15.0	Pour pièces détachées/ne fonctionne pas	Non	0	Dreamcast	oui	oui	0.0	non
117.17	14.9	Occasion	Oui	0	PSP	NaN	oui	0.0	non
12.99	3.95	Pour pièces détachées/ne fonctionne pas	Oui	0	DSlite	NaN	oui	0.0	non
9.9	4.95	Pour pièces détachées/ne fonctionne pas	Oui	0	DSi	NaN	oui	0.0	non
119.99	7.5	Occasion	Oui	0	Xbox	oui	oui	0.0	non
136.0	15.0	Occasion	Oui	0	N64	oui	oui	0.0	non
59.95	5.5	Occasion	Oui	0	PS2	oui	oui	6.0	non
117.17	14.9	Occasion	Oui	0	GBA SP	NaN	oui	0.0	non
139.95	0.0	Occasion	Oui	0	PS1	oui	oui	0.0	non
449.9	14.98	Neuf	Oui	0	SNES	oui	oui	0.0	oui
157.0	13.5	Occasion	Oui	0	NES	NaN	oui	0.0	non
129.9	0.0	Occasion	Oui	0	3DS	NaN	oui	0.0	non
200.0	8.2	Occasion	Oui	0	NES	oui	oui	0.0	non
220.0	6.0	Neuf	Non	0	3DS	NaN	oui	0.0	non
60.0	4.55	Neuf	Oui	0	Game Gear	NaN	oui	0.0	oui
70.0	8.2	Occasion	Oui	0	N64	oui	oui	0.0	non
69.9	0.0	Occasion	Oui	0	Game Boy	NaN	oui	0.0	non
104.0	15.0	Occasion	Oui	0	Neo-Geo AES	oui	oui	0.0	non
25.0	8.0	Pour pièces détachées/ne fonctionne pas	Non	320.0	PS3 slim	NaN	non	0.0	non
59.95	0.0	Occasion	Oui	0	Mega Drive II	NaN	oui	0.0	non
44.99	0.0	Pour pièces détachées/ne fonctionne pas	Oui	0	PSP	NaN	oui	0.0	non
89.99	7.5	Occasion	Oui	0	Xbox	oui	oui	0.0	non
55.0	9.0	Occasion	Oui	0	NES	oui	oui	0.0	non
200.0	6.5	Occasion	Oui	0	Game Gear	NaN	oui	0.0	non
199.71	19.99	Occasion	Oui	0	Mega Drive	NaN	oui	0.0	non
49.0	5.0	Occasion	Non	0	Switch	oui	oui	0.0	non
199.0	15.0	Occasion	Oui	0	Mega Drive	oui	oui	0.0	non
29.99	5.5	Pour pièces détachées/ne fonctionne pas	Non	40.0	PS3	NaN	oui	0.0	non
299.0	0.0	Neuf	Non	0	3DS XL	NaN	oui	0.0	non
235.28	0.0	Occasion	Oui	0	Game Boy	NaN	oui	0.0	non
267.23	19.9	Reconditionné par le vendeur	Oui	0	Intellivision	oui	oui	0.0	non
314.0	17.0	Occasion	Oui	0	3DS	oui	oui	0.0	non
339.99	12.99	Neuf	Oui	0	3DS	NaN	oui	0.0	non
146.0	15.0	Occasion	Oui	0	Game cube	oui	oui	0.0	non
10.99	4.5	Pour pièces détachées/ne fonctionne pas	Oui	0	PS2 slim	oui	non	0.0	non
55.0	4.55	Occasion	Oui	0	Game Boy	NaN	oui	0.0	non
135.16	16.0	Occasion	Oui	0	SNES	oui	oui	0.0	non
89.99	8.0	Pour pièces détachées/ne fonctionne pas	Oui	0	Game Gear	NaN	oui	0.0	non
399.0	28.0	Neuf	Non	0	Wii U	oui	oui	0.0	non
128.0	3.95	Occasion	Non	0	PS Vita	NaN	oui	0.0	non
10.99	4.5	Pour pièces détachées/ne fonctionne pas	Oui	0	PS2	oui	non	0.0	non
295.0	7.0	Occasion	Non	0	3DS	oui	oui	0.0	oui
250.0	6.0	Occasion	Non	0	Dreamcast	oui	oui	0.0	non
350.0	8.0	Occasion	Non	1000.0	PS4 PRO	oui	oui	2.0	non
59.95	0.0	Occasion	Oui	0	Master System	oui	non	0.0	non
83.0	15.0	Occasion	Oui	0	PS1	NaN	oui	0.0	non
149.95	5.0	Occasion	Oui	0	Game&Watch	NaN	oui	0.0	non
249.99	5.0	Occasion	Oui	0	Game Boy	NaN	oui	0.0	non
123.0	6.5	Occasion	Oui	0	Game Boy Color	NaN	oui	0.0	non
170.0	13.0	Occasion	Non	0	SNES	oui	oui	0.0	non
200.0	13.0	Occasion	Non	0	SNES	oui	oui	0.0	non
85.0	5.0	Occasion	Oui	0	DSlite	NaN	oui	3.0	non
265.0	8.0	Occasion	Oui	0	PSP	NaN	oui	1.0	non
44.9	7.35	Occasion	Oui	0	2DS	NaN	oui	3.0	non
70.0	5.5	Occasion	Oui	0	Game Boy Color	NaN	oui	0.0	non
118.0	6.5	Occasion	Oui	0	Game Boy Color	NaN	oui	0.0	non
13.99	3.95	Pour pièces détachées/ne fonctionne pas	Oui	0	DSlite	NaN	oui	0.0	non
146.0	15.0	Occasion	Oui	0	Game cube	oui	oui	0.0	non
23.9	4.9	Pour pièces détachées/ne fonctionne pas	Oui	0	PSP	NaN	oui	0.0	non
499.99	9.99	Occasion	Oui	0	Game&Watch	NaN	oui	0.0	non
130.0	8.2	Occasion	Oui	0	NES	oui	oui	0.0	non
747.93	0.0	Occasion	Oui	0	GBA	NaN	oui	0.0	non
83.0	13.5	Occasion	Oui	0	NES	NaN	oui	0.0	non
135.0	0.0	Neuf	Non	0	Nintendo Mini	oui	oui	1.0	non
39.5	7.5	Occasion	Non	0	Wii U	NaN	oui	0.0	non
49.9	4.9	Occasion	Oui	0	DSi	NaN	oui	0.0	non
47.99	3.95	Occasion	Non	0	PS1	oui	oui	3.0	non
85.0	5.0	Occasion	Oui	0	Game cube	oui	oui	0.0	non
77.81	24.35	Occasion	Oui	0	Mega Drive mini	NaN	oui	0.0	non
361.4	16.0	Occasion	Oui	0	Saturn	NaN	oui	8.0	non
139.28	0.0	Occasion	Oui	0	N64	NaN	oui	0.0	non
83.45	14.9	Occasion	Oui	0	PSP	NaN	oui	0.0	non
119.99	0.0	Occasion	Non	0	Mega Drive	NaN	oui	0.0	non
12.99	3.95	Pour pièces détachées/ne fonctionne pas	Oui	0	DSlite	NaN	oui	0.0	non
18.99	5.7	Pour pièces détachées/ne fonctionne pas	Oui	NaN	PS3	oui	non	0.0	non
59.99	15.0	Occasion	Oui	0	Mega Drive	oui	oui	0.0	non
73.0	15.0	Occasion	Oui	0	Master System	NaN	oui	0.0	non
135.0	13.0	Occasion	Non	0	SNES	oui	oui	0.0	non
1062.12	0.0	Neuf	Oui	0	PS Vita	NaN	oui	0.0	non
54.99	4.5	Occasion	Oui	0	PS2	oui	oui	4.0	non
245.0	0.0	Occasion	Oui	0	PSP	oui	oui	0.0	oui
44.99	5.0	Occasion	Oui	0	DSlite	NaN	oui	0.0	non
98.09	16.0	Occasion	Oui	0	Master System	NaN	oui	0.0	non
120.0	15.9	Occasion	Oui	0	Mega Drive II	oui	oui	0.0	non
29.95	0.0	Occasion	Oui	0	Mega Drive	oui	non	0.0	non
599.99	20.0	Occasion	Oui	0	NES	NaN	oui	0.0	non
281.22	0.0	Neuf	Oui	0	TurboGrafx-16	NaN	oui	0.0	non
60.0	5.5	Occasion	Oui	0	Game Boy	NaN	oui	0.0	non
250.0	7.0	Neuf	Oui	0	2DS	NaN	oui	0.0	non
120.0	6.0	Occasion	Oui	0	3DS XL	NaN	oui	1.0	non
109.0	11.0	Occasion	Oui	0	Wii U	NaN	oui	0.0	non
188.91	13.83	Occasion	Oui	0	DSlite	NaN	oui	0.0	oui
1239.12	16.0	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
122.87	16.0	Occasion	Oui	0	Master System	NaN	oui	0.0	non
4099.0	30.0	Occasion	Oui	0	Neo-Geo AES	oui	oui	0.0	non
166.98	14.85	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
79.0	15.0	Occasion	Oui	0	Wii	oui	oui	7.0	non
209.0	13.5	Occasion	Oui	0	NES	oui	non	0.0	non
179.0	6.9	Occasion	Non	0	NES	oui	oui	0.0	non
25.0	0.0	Reconditionné par le vendeur	Non	0	NES	oui	non	0.0	non
279.99	20.0	Occasion	Oui	0	SNES	NaN	oui	0.0	non
48.0	5.15	Occasion	Non	NaN	Xbox 360	NaN	oui	0.0	non
150.0	5.0	Occasion	Non	0	PSP	NaN	oui	15.0	non
45.0	5.5	Occasion	Oui	0	DSi	NaN	oui	0.0	non
99.0	5.0	Neuf	Non	0	Nintendo Mini	NaN	oui	0.0	non
99.9	7.25	Occasion	Non	0	Wii	NaN	oui	6.0	non
104.5	5.0	Occasion	Oui	0	2DS	NaN	oui	4.0	oui
79.0	12.9	Occasion	Oui	0	Mega Drive	NaN	oui	20.0	oui
15.0	6.0	Pour pièces détachées/ne fonctionne pas	Oui	0	PS2	oui	non	0.0	non
35.0	2.0	Pour pièces détachées/ne fonctionne pas	Non	0	Wii	NaN	non	0.0	non
150.0	6.45	Occasion	Non	0	Game&Watch	NaN	oui	0.0	non
399.97	4.0	Neuf	Non	0	PS2 slim	NaN	oui	0.0	non
290.01	10.28	Occasion	Oui	0	3DS	NaN	oui	0.0	oui
190.0	13.0	Occasion	Non	0	SNES	oui	oui	0.0	non
265.34	17.26	Occasion	Oui	0	Game&Watch	NaN	oui	0.0	non
274.45	0.0	Occasion	Oui	320.0	PS3	oui	oui	0.0	oui
99.99	0.0	Occasion	Non	0	N64	oui	oui	0.0	non
49.0	5.0	Occasion	Non	0	Switch	NaN	non	0.0	non
272.29	14.85	Occasion	Oui	0	Game Boy Color	NaN	oui	0.0	oui
116.12	16.78	Occasion	Oui	0	2DS	NaN	oui	0.0	non
203.5	0.0	Occasion	Oui	0	3DS	NaN	oui	0.0	non
152.87	12.68	Occasion	Oui	0	3DS XL	NaN	oui	0.0	non
49.9	3.95	Occasion	Oui	0	NES	oui	non	0.0	non
150.25	19.9	Occasion	Oui	0	Intellivision	NaN	oui	0.0	non
199.99	15.99	Neuf	Oui	0	Nintendo Mini	oui	oui	21.0	non
35.0	6.0	Pour pièces détachées/ne fonctionne pas	Non	0	DSlite	oui	oui	3.0	non
395.0	8.0	Neuf	Oui	0	3DS XL	NaN	oui	0.0	non
19.9	4.95	Pour pièces détachées/ne fonctionne pas	Oui	0	DSi	NaN	oui	0.0	non
149.99	8.0	Occasion	Non	0	Wii	oui	oui	0.0	oui
168.66	17.23	Occasion	Oui	0	Game&Watch	NaN	oui	0.0	non
30.0	4.5	Occasion	Non	160.0	PS3 slim	NaN	oui	0.0	non
140.0	15.0	Neuf	Non	0	Nintendo Mini	NaN	oui	0.0	non
355.44	0.0	Occasion	Oui	0	Master System	NaN	oui	0.0	non
60.4	16.99	Occasion	Oui	0	PS2 slim	oui	oui	0.0	non
110.0	12.0	Occasion	Oui	0	N64	NaN	oui	0.0	non
150.0	6.5	Occasion	Oui	0	NGPC	NaN	oui	0.0	non
349.99	30.99	Neuf	Oui	0	Neo-Geo AES	oui	oui	40.0	non
61.95	16.0	Occasion	Oui	0	Atari 2600	NaN	oui	0.0	non
278.69	16.0	Occasion	Oui	0	Game cube	oui	oui	3.0	non
72.21	19.0	Occasion	Oui	0	Mega Drive	NaN	oui	5.0	non
50.0	0.0	Pour pièces détachées/ne fonctionne pas	Non	0	Xbox	NaN	oui	0.0	non
103.25	6.0	Occasion	Oui	0	Game Boy	NaN	oui	0.0	non
95.0	12.0	Occasion	Oui	120.0	PS3 slim	oui	oui	5.0	non
167.32	8.52	Neuf	Oui	0	PS mini	NaN	oui	20.0	non
677.95	16.32	Neuf	Oui	0	NES	NaN	oui	0.0	non
545.64	0.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
820.0	30.0	Neuf	Non	0	PS5 blu-ray	NaN	oui	0.0	non
125.0	15.0	Occasion	Oui	0	SNES	NaN	oui	0.0	non
74.95	0.0	Pour pièces détachées/ne fonctionne pas	Oui	NaN	PS3	NaN	oui	0.0	non
85.5	5.0	Occasion	Oui	0	3DS	NaN	oui	2.0	oui
49.9	3.95	Occasion	Oui	0	NES	oui	non	0.0	non
18.0	3.95	Pour pièces détachées/ne fonctionne pas	Oui	0	PS1	oui	oui	0.0	non
125.0	14.0	Reconditionné par le vendeur	Oui	0	N64	oui	oui	0.0	non
29.9	5.99	Occasion	Oui	320.0	PS3	NaN	oui	0.0	non
33.99	5.99	Occasion	Oui	0	Wii U	NaN	oui	0.0	non
92.92	16.0	Occasion	Oui	0	NES	NaN	oui	0.0	non
129.0	6.9	Occasion	Non	0	Game cube	oui	oui	0.0	non
361.77	0.0	Neuf	Oui	0	3DS	NaN	oui	0.0	non
399.0	0.0	Pour pièces détachées/ne fonctionne pas	Non	0	3DS	oui	oui	0.0	non
245.99	0.0	Occasion	Non	NaN	Xbox 360	oui	oui	0.0	oui
559.0	49.0	Occasion	Non	0	Neo-Geo AES	oui	oui	0.0	non
230.92	19.9	Occasion	Oui	0	SNES	NaN	oui	0.0	non
799.0	25.0	Occasion	Non	2000.0	PS4 PRO	NaN	oui	0.0	oui
686.29	0.0	Occasion	Oui	320.0	PS3	NaN	oui	0.0	non
300.0	13.0	Occasion	Non	NaN	PS3 ultra slim	NaN	oui	1.0	non
25.0	0.0	Reconditionné par le vendeur	Non	0	Mega Drive	oui	non	0.0	non
200.0	8.2	Occasion	Oui	0	NES	oui	oui	0.0	non
114.4	6.0	Occasion	Oui	0	Game Boy	NaN	oui	0.0	non
84.99	8.0	Occasion	Oui	NaN	PS3	NaN	oui	0.0	non
586.05	0.0	Occasion	Oui	0	Game Boy	NaN	oui	0.0	oui
1500.0	10.0	Neuf	Oui	0	Game&Watch	NaN	oui	0.0	non
12.99	3.95	Pour pièces détachées/ne fonctionne pas	Oui	0	DSlite	NaN	oui	0.0	non
140.0	15.0	Occasion	Non	0	Game cube	oui	oui	2.0	non
141.1	10.0	Occasion	Oui	0	Mega Drive II	NaN	oui	0.0	non
48.0	3.95	Occasion	Oui	0	Wii	oui	oui	0.0	non
191.35	0.0	Occasion	Oui	0	Game Gear	NaN	oui	0.0	non
599.99	7.0	Neuf	Non	0	SNES	NaN	oui	0.0	oui
32.95	0.0	Occasion	Oui	0	Mega Drive	oui	non	0.0	non
350.0	0.0	Occasion	Oui	500.0	PS4	oui	oui	0.0	oui
89.0	5.0	Occasion	Non	0	NES	oui	oui	0.0	non
529.0	9.9	Neuf	Oui	500.0	PS4 slim	oui	oui	3.0	non
229.0	6.0	Neuf	Oui	0	SNES	NaN	oui	0.0	non
189.23	6.86	Neuf	Oui	0	Game Gear	NaN	oui	0.0	non
60.0	4.55	Neuf	Oui	0	Game Gear	NaN	oui	0.0	oui
160.0	3.95	Occasion	Oui	0	Saturn	oui	oui	0.0	non
200.0	0.0	Neuf	Non	0	Game&Watch	NaN	oui	0.0	non
75.0	4.5	Occasion	Oui	0	Game Boy	non	non	10.0	non
34.99	3.95	Pour pièces détachées/ne fonctionne pas	Non	0	NES	NaN	oui	0.0	non
220.0	7.9	Occasion	Oui	0	NES	oui	oui	9.0	non
497.36	14.9	Occasion	Oui	0	Game&Watch	NaN	oui	0.0	non
35.95	0.0	Occasion	Oui	0	Mega Drive	oui	non	0.0	non
239.0	9.99	Neuf	Oui	0	Nintendo Mini	NaN	oui	0.0	non
119.0	6.9	Occasion	Non	0	NES	NaN	oui	4.0	non
90.0	9.0	Occasion	Non	NaN	PS3 slim	oui	oui	11.0	non
289.0	24.99	Neuf	Oui	250.0	Xbox 360	NaN	oui	0.0	non
130.0	6.5	Occasion	Oui	0	NGPC	NaN	oui	0.0	non
200.19	17.26	Occasion	Oui	0	Game&Watch	NaN	oui	0.0	non
19.99	3.95	Pour pièces détachées/ne fonctionne pas	Oui	0	Master System II	oui	oui	0.0	non
729.0	19.0	Neuf	Non	0	PS5 digital	NaN	oui	0.0	non
45.0	10.0	Neuf	Non	1000.0	PS4	NaN	oui	0.0	non
110.0	6.0	Occasion	Oui	0	Nintendo Mini	NaN	oui	0.0	non
381.35	14.23	Occasion	Oui	0	Game Boy Color	NaN	oui	0.0	oui
206.51	16.0	Occasion	Oui	0	Atari 2600	NaN	oui	0.0	non
34.95	0.0	Occasion	Oui	0	Mega Drive	oui	non	0.0	non
150.0	9.0	Occasion	Non	NaN	Xbox 360s	oui	oui	0.0	non
63.71	19.0	Occasion	Oui	0	Master System	oui	oui	3.0	non
145.0	10.5	Occasion	Oui	0	PSP	NaN	oui	5.0	non
93.19	0.0	Neuf	Oui	0	Mega Drive mini	NaN	oui	0.0	non
95.0	7.0	Occasion	Oui	500.0	PS3 ultra slim	oui	oui	0.0	non
42.99	6.5	Occasion	Oui	0	DSi	NaN	oui	1.0	non
145.92	0.0	Occasion	Oui	0	NES	oui	oui	0.0	non
722.81	16.0	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
150.0	6.0	Occasion	Oui	0	PS Vita	NaN	oui	0.0	non
125.0	14.0	Occasion	Oui	0	N64	oui	oui	0.0	non
12.5	5.0	Pour pièces détachées/ne fonctionne pas	Oui	0	DSi	NaN	oui	0.0	non
54.61	8.51	Neuf	Oui	0	Game Gear	NaN	oui	0.0	non
55.0	5.0	Occasion	Non	0	2DS	NaN	oui	1.0	non
349.0	0.0	Neuf	Non	0	2DSXL	NaN	oui	0.0	oui
55.21	19.0	Occasion	Oui	0	Mega Drive	NaN	oui	3.0	non
135.0	0.0	Neuf	Non	0	Nintendo Mini	oui	oui	1.0	non
870.02	13.98	Neuf	Oui	0	DSlite	NaN	oui	0.0	oui
230.0	9.9	Neuf	Non	0	Switch lite	NaN	oui	0.0	non
400.0	10.0	Occasion	Non	0	Game Boy	NaN	oui	14.0	non
119.99	7.9	Occasion	Oui	320.0	PS3	oui	oui	3.0	non
280.2	0.0	Occasion	Oui	0	Game Boy	NaN	oui	0.0	non
299.99	17.99	Neuf	Oui	0	Neo-Geo AES	oui	oui	48.0	oui
127.01	7.5	Occasion	Oui	0	Game Boy Color	NaN	oui	0.0	oui
234.46	14.23	Occasion	Oui	0	Game Boy Color	NaN	oui	0.0	oui
144.99	4.99	Reconditionné par le vendeur	Non	0	SNES	NaN	oui	0.0	non
54.4	4.0	Occasion	Oui	0	Game&Watch	NaN	oui	0.0	non
399.99	15.0	Neuf	Oui	0	Switch OLED	NaN	oui	0.0	non
499.0	24.99	Neuf	Oui	0	Xbox	NaN	oui	0.0	oui
449.99	7.0	Neuf	Oui	0	3DS XL	NaN	oui	0.0	oui
79.99	9.5	Occasion	Oui	0	Wii	NaN	oui	0.0	non
39.99	7.8	Neuf	Oui	0	PS2	NaN	oui	0.0	non
289.0	19.0	Occasion	Non	0	NES	NaN	oui	0.0	non
19.9	4.6	Pour pièces détachées/ne fonctionne pas	Oui	0	DSlite	NaN	oui	0.0	non
360.63	13.52	Occasion	Oui	0	3DS XL	NaN	oui	0.0	oui
436.63	75.47	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
634.24	29.99	Neuf	Oui	500.0	PS4 PRO	oui	oui	0.0	non
213.85	17.26	Occasion	Oui	0	Game&Watch	NaN	oui	0.0	non
180.0	5.9	Occasion	Oui	0	Game Gear	NaN	oui	0.0	non
455.99	13.5	Neuf	Oui	0	Switch	NaN	oui	0.0	oui
160.25	17.26	Occasion	Oui	0	Game&Watch	NaN	oui	0.0	non
309.0	4.9	Neuf	Oui	0	3DS	NaN	oui	0.0	non
39.95	0.0	Pour pièces détachées/ne fonctionne pas	Oui	NaN	PS3	NaN	oui	0.0	non
105.83	17.9	Occasion	Oui	0	Wii	oui	oui	0.0	non
249.99	20.0	Occasion	Oui	0	NES	NaN	oui	0.0	non
157.25	12.55	Occasion	Oui	0	3DS XL	NaN	oui	0.0	non
103.67	15.97	Occasion	Oui	0	2DS	NaN	oui	0.0	non
266.39	17.26	Occasion	Oui	0	Game&Watch	NaN	oui	0.0	non
156.76	0.0	Occasion	Oui	0	3DS	NaN	oui	0.0	non
72.09	7.2	Occasion	Oui	0	PSP	NaN	oui	0.0	non
64.99	0.0	Occasion	Non	0	PSP	NaN	oui	0.0	non
165.21	16.0	Occasion	Oui	0	N64	NaN	oui	0.0	non
230.0	10.0	Occasion	Non	0	Switch	NaN	oui	0.0	non
240.0	16.0	Neuf	Non	0	PSP	NaN	oui	0.0	non
56.93	7.0	Occasion	Oui	0	Wii	oui	oui	0.0	oui
85.0	9.5	Occasion	Oui	0	N64	oui	oui	0.0	non
179.17	67.08	Occasion	Oui	0	Master System	NaN	oui	0.0	non
92.0	3.95	Occasion	Non	0	Game Boy	NaN	oui	0.0	non
45.0	6.0	Occasion	Oui	0	PS2	NaN	oui	0.0	non
99.99	6.5	Occasion	Oui	0	SNES	oui	oui	0.0	non
84.99	8.0	Occasion	Oui	NaN	PS3	NaN	oui	0.0	non
18.99	5.7	Pour pièces détachées/ne fonctionne pas	Oui	NaN	PS3	oui	non	0.0	non
85.99	14.8	Neuf	Oui	NaN	Xbox 360	NaN	oui	0.0	oui
35.0	6.0	Pour pièces détachées/ne fonctionne pas	Oui	0	PS1	NaN	oui	0.0	non
555.02	13.84	Occasion	Oui	0	DSlite	NaN	oui	0.0	oui
86.9	0.0	Reconditionné par le vendeur	Oui	0	Wii	NaN	oui	0.0	non
92.89	0.0	Occasion	Oui	0	3DS	oui	oui	0.0	non
